,company_id,review0,review1,review2,review3,review4,review5,review6,review7,review8,review9
27,823249514,1년 넘게 다니고 있습니다. 이사하면서 갈곳을 찾아 다니다가 잘 정착했어요. 한참 운동하다가 일하고 공부하느라 못했었거든요(PT 필라테스 요가 모두 해봤었어요). 그러다 어깨가 아파서 도수치료 받다가... 운동으로 몸을 좀 튼튼하게 하는것이 필요할 것 같아 재활을 위해 시작했는데 요즘은 재미있어서 와요! (어깨는 많이 튼튼해 졌어요) 멀리서 찾아 오시는 분들도 많고.... 저는 회사앞 집바로앞 샵....다 비교해보고 여기로 옵니다.,"피티 처음 받아보는데 PT쌤 잘만났구나 싶을 정도로 잘 봐주시고 절대 과한 운동도 없이 잘 봐주세요!!
여기 선생님들 덕분에 운동이 재밌다는 걸 알게 됐어요♡ PT 없는 날에도 꼭 개인운동 하고 가요 어떻게 운동할 지 감이 안 잡혀서 걱정이 많았는데 방법을 아니까 혼자서도 운동할 수 있어서 좋아요ㅠㅠ PT랑 필라테스 동시에 할 수 있는게 최고 그리고 천장 높아서 쾌적해요","여자 PT 선생님이 많이 계시고 여자 회원분들도 많아서 부담없이 다닐 수 있는 곳을 찾았는데 너무 좋아요~ 남자 쌤도 진짜 친절하세요🤗
PT와 필라테스를 같이 받을 수 있어서 더 좋은 것 같아요
바프 준비하시는 분들이나 체력없는 직장인 모두 잘 맞게 맞춤형으로 운동시켜주세요 ㅎㅎ 제 동생은 바프 찍고 저는 직장인 생존PT 받았는데 둘다 매우 만족했습니다❣️ 체력없는 직장인 분들 여기에요","지인 통해 알게 되었는데 지금 11회차 피티를 받고 있습니다. 처음 상담부터 지금 피티 받는 순간까지 한결같이 자세히 꼼꼼히 저 개인 맞춤으로 가르쳐 주시고 무조건 힘든 운동이 아닌 그날그날의 컨디션을 먼저 물어 주시고 그에 맞게 가르쳐 주십니다. 무엇보다 운동
뿐 아니라 식단관리까지 매끼니 체크해 주십니다. 아침을 안 먹고 간단히만 아님 거르던 저에게 매 세끼니를 먹어야 한다는(한식 위주로 저염식)조언에 첨엔 적응이 힘들었는데.지금은 이리 하니 다이어트 뿐 아니라 건강한 몸매 유지를 하고 있습니다.위의 사진은 제가 하
루 세끼 먹는 식단 입니다. 건강한 몸매 유지 요요없는 몸매를 원하신다면 바른몸 pr스튜디오 강력추천합니다.리얼!!",30대를 맞이한 기념으로 생에 첫 피티를 등록했는데 남자선생님은 부담스러워 여자선생님들이 많은곳으로 검색해서 왔는데 트레이너샘들이 너무 재밌고 친절해요 한평생 운동이라곤 숨쉬기밖에 안했는데 제 몸에 근육이 이렇게 많이 있는걸 고통으로 알아가네요... 선생님들이 주기적으로 청소나 소독도 자주해주셔서 좋아요 단점은 위치가 찾기 힘들고 건물구조가 복잡해서 초반에 찾아갈때 힘들었습니다ㅜㅜ,시설이 너무좋아요 여자들이 운동하기 편한곳! 굽은등이 고민인데 체형교정을 잘해주셔서 ㅠㅠ 키커진기분이에요 피티받은지 몇번안됬는데 체지방이 빠졌어요 운동방법이랑 식단관리까지 잘 짜주셔서 운동이 재밌어요! 선생님 감사합니다^^,"여러분..무조건 가세요,,🥺 제가 집에서 한 시간 거리에 있는 PT샵에 오는 이유입니다!🥺✨ 쌤들도 다 너무 친절하시고 세심하게 알려주세요!  지금까지 다른 곳에서 총 네 분의 트레이너 쌤께 PT를 받아봤는데, 경희쌤이 최고에요..🤍 제가 직업적 특성 때문에 
다이어트(미용)가 주 목적이었는데, 가장 라인이 빨리 변하고 살도 예쁘게✨ 빠진 것 같아요!🥰 이 곳에서 경희쌤께 아직 수업을 5회 밖에 받지 못했음에도 PT 받는 횟수는 별로 중요하지 않구나를 벌써 느낀만큼 더 값진 수업들이었고 그만큼 빛을 발한 시간들이었던
 것 같아요!🙏 식단도 맞춤형으로 알려주시고 틈틈히 확인해주시면서 조언도 해주셔서 늘 감사드려요!🧡💓 남은 목표를 향해 더욱 열심히 할게요!🤍✨ 쌤들 짱!👍👍👍🥰","출산, 육아, 복직에다 손목부상까지  살도 많이찌고 완전 아기체력으로 있을때   운동할 시간이 별로 없어서 큰 맘먹고 시작햇는데 조경희 트레이너님을 만나  숫자와 시범만 있는 피티가 아닌 몸에 무리가지 않으면서 확실히 운동은되게, 힘이들어가는 부위와 쓰이는 부위를
계속 체크해주시면서  나에게 맞는 운동으로 찾아서 맞춤운동으로 디테일하게 신경써주시고 점점 더 운동이 재밌어지게끔 북돋아주신 덕분에 체력도 올라가고  중간점검에서 체지방도 빠지고 근육도 올라가고...처진살도 좀 업되고 있는 느낌이네요 글구 삶의 또다른 활력이 
생기고 있어요 제가 좀 더 개인운동 할 시간도 만들고 식단도 열씨미 노력해서 살도 더 마니 빼고 체력도 더 업해서 나시를 입는 목표를 꼭 달성해야겠지만 너무 만족해서 주변에도 소개시켜놨네요^^","저는 운동할때 남자 선생님은 괜히(?) 좀 불편해서 여자 선생님께 받고 있어요~ 예전에도 피티 받아본 경험이 몇번 있지만, 적응하기 힘들어 10회 정도 하다가 그만 두곤 했었는데,  여기서는 피티 받기 시작한지 벌써 1년이 넘었더라구요. 선생님이 제 몸상태에 
맞게 운동 내용도 잘 구성해주시고, 으쌰으쌰 격려도 많이 해주셔서, 이제는 운동 습관화가 잘 자리잡은 것 같아요. 몸도 1년 전에 비해 전체적으로 탄탄해지면서 건강해진게 느껴지기도 하고요! 피티 전후에 유산소 운동이며, 개인 운동시 어떤 운동할지, 식단 관리는 어
떻게 해야할지, 너무 친절히 잘 챙겨주셔서 감사한 마음에라도 더 열심히 하게 되는거 같아요! ^^ 이 근처 피티샵 찾으시면 강추합니다👍🏻 저는 조경희 선생님께 수업 받고 있습니다😊","8명의 선생님이 계셔서 좋아요. 여자선생님을 찾고 있었는데 무려 8명이 계세요. 필라테스랑 피티고민했는데 둘다 이용가능해요.
시설이 넓고 쾌적해요! 레슨이용고객만 이용한다고해요 ㅎㅎㅎ 여자들이 피티받기 좋은곳입니다~~"
28,1278400640,좋아요 ,집근처라 항상 남자친구랑 같이 다니는 곳이에요~ 좋아요,운동의 한 해로 만들겁니다 2022년,친절하고 분위기가 좋아요,넓고 쾌적해요. 운동한지 한달쯤 됐는데  20일은 나간것 같네요.. 앞으로도 잘 이용할게요!,2층이라 좋아요, , , , 
29,73553317,"다양한 프로그램과 실내가 쾌적해 심신단련에 아주 적합합니다^^
",집근처 지상에 있는̆̈ Gym을 찾다가̐̈ 등록하게 되었는데̊̈ 지하보다 쾌적하고 주차도 편하고꙼̈ 시설도 깨끗해서 좋습니다~~ ,시설이 너무 쾌적하고 친절해요,너무 깨긋하고 최고의 헬스클럽입니다.,트레이너 선생님들 잘 가르쳐주십니다,오후에는 사람이 좀 많아서 아침에 다니고 있는데 아침에는 기구도 여유있고 전체적으로 한가해서 좋아요! 시설도 깨끗하고 운동하기 좋은 환경이예요~~,Gx프로그램이 다양하고 사우나시설도 잘 되있어요~ ,시설이 넓고 깨끗해서 여태까지 보러다닌 헬스장들중에 등록했어요! 기구 설명도 친철하게 잘 가르쳐주시고 투엑스 휘트니스 최고에요!!!,"집근처 피트니스센터 알아보다가 등록하게 되었습니다~일주일 다녀보고 리뷰써요! 넓고 지상에 위치해있어서 그런지 쾌적하구요! 운동 기구들도 다양하고 프리웨이트존도 두군데로 나뉘어있어서 운동하기 좋습니다. 지금 코로나때문에 9시까지만 운영해서 저녁에가면 사람들이 
좀 많이 몰리고요,, 저는 주로 아침일찍 운동해서 그런지 사람에 치이는 일은 없었네용! 근처 사시는 분들한텐 추천드려요~ 아직 gx는 시간이 안맞아서 못들어봤는데 코로나때문에 수업이 좀 없어진건지 다른 분들 이야기하는거 들었을땐 수업좀 늘려줬음 하는 바람들이있
으신것같아요!  만족스러운 일주일이었습니당~","한달 이용해 본 후기 남깁니다 ㅎㅎ 처음에는 위치 때문에 방문해 본 곳이었는데, 정말 만족하며 다니고 있어요~^^ 왕십리 근처 헬스장 3군데 경험했습니다. 주로 저는 gx 프로그램 이용하는데, 투엑스는 프로그램이 정말 잘 되어있어요. 월화수목금 출근도장 찍게
하는 gx 프로그램입니다 ㅎㅎ 그리고 샤워시설 편리해요. 사우나도 잘 되어있구요. 탈의실에 수건과 샤워타올 다 구비되어 있어서 샤워타올때문에 사물함안이 축축해질 일이 없더라구요! 수건도 카운터에서 두장씩 주는 것보다 더 좋구요. 물론 두장 쓰기는 하지만 ㅎㅎ 
왠지 모를 편안함이 있어요~ 또 기구도 리모델링 하면서 새로 들어왔는데 정말 좋아요. 사진이 리모델링 전 제가 찍었던 사진이라 아쉽기는 하지만, 한달 이용한 후 생각난김에 후기 남기고 갑니다..^^"
30,32489668,"근럭,유산소운동하고 싶은데
찾다가 등록했어요.
운동전이라,,, 근력회복☆☆", , , , , , , , , 
31,1578353949,페이튼선생님의 전문성은 수업 받아보신 분들이라면 말하지 않아도 다 알듯요~ 과하게(?) 꼼꼼하셔서 죄송할 정도...ㅋㅋㅋ 당근과 채찍 대박이고 그래서 몸이 진짜 건강해지는게 느껴집니다!!! 테라피티 화이팅 페이튼쌤 화이팅!!❤️,"작년부터 건강문제로 운동을 해야겠다고 마음 먹고  상담받으러 갔다가 벨라쌤이 친절하게 응대해주시고 어떤식으로 수업 진행할지 식단은 어떻게 해야할지 이야기 해주시는거 듣고 체계적으로 운동할수 있겠다는 생각들어서 등록 했습니다 전에도 집 근처 헬스장에서 피티 받아본
적 있긴한데 수업 진행이 너무 더디거나 너무 전문적이지 않게 가르침 받는 기분이 였는데 벨라쌤은 체계적으로 알려주셔서 힘든지도 모르고 수업 잘 쫒아가게 만들어 주시네요 식단도 너무 극단적으로 짜주시기 보다는 힘들지 않게 유지할수 있는 식단으로 알려주셔서 처음으로
 다이어트 성공 했습니다 6개월만에 -15키로 감량하고 꾸준히 유지중이에요 집에서 조금 멀더라도 테라피티 벨라쌤 강력추천!","위치나 평점이 좋아 선택했는데 역시나 만족스럽습니다👍 동시간대 인원이 적어 쾌적하고 헬스장 자체도 깔끔해요. 성현쌤💪 근육 위치나 쓰임부터 동작까지 자세히 설명해주셔서 이해도 쏙쏙되고, 쉽게 따라할 수 있어요. 덕분에 운동할 때 뿐만아니라 일상 생활에서 자세도 
좋아졌어요! 컨디션따라 중량도 조절해주시고, 힘들다 싶은 시점에는 살짝씩 도와주시면서 한두번이라도 더 할 수 있게 해주세요. 매주 눈에 띄는 변화가 보여 즐겁게 운동하고 있습니다.😃😃 짱짱!!","고무줄같은 내 체중.. 살찌면 제일 먼저 찾아가는 벨라쌤! 친절하고 꼼꼼하고 자비없이 운동시켜주세요☺️ 헬스장에서 피티받으면 트레이너 복불복이 심해서 마음에 드는곳 찾는게 쉽지 않았고 필라테스도 오래했지만 개인적으로는 짧은 시간에 살빼는데 효과는 없었고 여기저
기 방황하다가 찾은 보물같은 곳. 시설이 엄청 좋은편은 아니어도 계속 재등록하게되는 마약같은곳! 개인피티샵이라서 요즘 시국에는 같은 시간대에 운동하는 사람이 적은것도 장점이네용",매번 피티샵 바꾸다가 페이튼 원장님 뵙고 n년째 정착. 저랑 제친구들 다 체형도 좋아지고 통증도 나았어요 진심어린 배려와 최고의 전문성.강추합니다 인기가 많아서 수업 잡으려면 미리 선점하세요,한두푼하는 가격도 아닌데 첫날에 인바디 기계가 고장나서 제대로 측정도 못하고 시작했네요.. 언제 고쳐주시나요 ㅠ.ㅠ 장소도 생각보다 협소해서 큰 곳을 기대하는 분들은 실망하실수도 있어요. 대신 샘들은 자세히 가르쳐줍니다,"처음에는 이 저질스러운 체력.. 새해니까 정신차리고 한번 해보자?! 이런마음에 시작하게 되었는데  운동이 재밌어지니까 더 욕심이 나서 집에서도 하고 요즘은 식단도 같이 하고 있어요😆 권성현 쌤께 수업을 받고 있는데 일단 저는 알려주셔도 머리랑 몸이 안따라 줘서 멍
하게 있으면 어떻게든 다시 쉽게 설명해주시고 이해시켜 준 다음에 동작을 알려주셔서 너무 좋았어요. 자세도 엄청 꼼꼼히 봐주시고 컨디션 맞게 증량 해주시는 점..🥰 그래서 운동이 재밌어진 것 같아요! 운동을 꿀잼으로 만들어준  쏘 스윗 핸섬 가이 권성현쌤 체고👏👏👍
👍","1. 수업 최대인원 2-3명 (눈치보지않고 편하게 수업받을 수 있음) 2. 헬스장 자체가 깔끔하고 깨끗함 3. 수업이 아주 매끄럽고 매 수업마다 효과 직빵 (무리 안 가게 자극 포인트를 잘 알려주심) 운동이란걸 1도 모르던 제 인생에 '헬스'라는 단어는 두려움 
그 자체였어요! 하지만 벨라쌤과 함께 운동하고 나서는 하루라도 운동을 하지 않으면 몸이 근질 근질해서 어떻게해서든 움직이려고 하네요. 날씬해지고 근육빵빵이가 되고를 떠나 부지런함을 배우게 되고 , 굶는 다이어트만 했었는데 올바른 식습관도 얻게 되어서 벨라쌤에게 
정말 감사드려요! 저는 바프까지는 바라지 않고 ,, 그저 튼튼하고 건강한 사람으로 만들어주시리라 믿고 벨라쌤만 따라갈게용 앞으로 더 잘 부탁드립니당 😉","필라테스 6개월 정도 하다가 몸에 변화가 생기는 게 잘 느껴지지 않아서 피티를 받기로 결심했습니다! 후기가 좋아서 선택했는데, 완전 만족합니다:)  예전에 헬스장에서 피티 수업하는 걸 봤을 때 약간 무섭고 질책하는 분위기라서 수업 시작하기 전에 걱정을 좀 했는데요
..테라피티 수업은 전혀 그렇지 않더라구요!! 운동도 무작정 고강도로 들어가는 게 아니라, 어떤 부위를 타겟으로 하는지 알고 나서 무게를 서서히 올리기에 다칠 염려도 없구요! 또 원리를 알고 하다보니, 내가 이 운동을 왜 하고 있는지 알게 되고 그러다보니 자연스럽게
 더 잘 하고 싶다는 마음도 뿜뿜하게 된답니다!! 성현쌤의 칭찬과 격려도 큰 힘이 되구용!!  제대로 운동을 배우고 싶으신 분들, 자꾸만 더 운동 하고 싶어지는 테라피티 샵 추천드립니다:)","-적은 동시간 이용 인원 : 코로나 걱정도 되고 운동이 처음이라 사람 많은 곳은 부끄러워서 피하게되는데 사람이 적어서 좋아요! -좋은 기구 : 사실 잘 모르는데ㅎㅎ 확실히 일반 헬스장보다 좋은 것같아요 -친절한 선생님들 : 상담도 티칭도 친절하고 친근하게 잘 해주세
요 ●권성현 T : 동기부여 잘해주심. 스파르타식이라 태릉선수촌에 온 것같은 기분을 느낄 수 있어요! 컨디션과 운등능력에 맞춰서 꼼꼼하게 지도해주셔서 다칠 걱정 없이 안심입니다. 즐겁게 운동하게 지도해주시는데 경력이 느껴져요! 첫 PT 고민하시는 분 성현쌤께
 상담 받아보세요 후회 안하실겁니다>_< 인스타에 기구 사용하는 영상 올려주셔서 복습하기두 좋아요"
32,1134766409, , , , , , , , , , 
33,1025976659,"허리 통증 때문에 등록했다가  바디프로필까지 찍게 되었습니다!  벌써 1년 6개월 동안 메디앤핏에서 운동하고 있습니다. ​처음 메디앤핏 등록했을 때와 지금을 비교해보면 몸도 마음도 정말 많이 건강해졌습니다. 옛날부터 허리가 약하고 가벼운 디스크로 조금만 허리에 무
리가가도 1-2주는 통증으로 고생해왔었습니다. 박진웅트레이너와 운동하면서  가장 좋았던 점은 무리하거나 잘못된 운동법으로  허리다치지않을까 하는 걱정없이 트레이너를 믿고 맘껏 운동할수 있는거였어요. 체계적으로 기본기부터 개인의 체형과 특성을 고려한 맞춤형 수
업이라 저는 수업가격이 저렴하게 느껴져요. 센터 분위기도 밝고 부드럽고 쾌적해서 운동갈 때마다 부담없고 좋습니다. 이사가서 집이 멀어졌지만 계속 다니고 있습니다! 그만큼 좋아요!","헬스장들 대부분 지하에 있는데 여기는 건물2,3층 지상에 있고 시설도 깔끔해서 환기가 잘됨 땀냄새는 오로지 나한테서만 나는 신비로움... 여성회원분들이 굉장히 많고 여성트레이너분도 계셔서 안심 1대1 트레이닝이 기본이어서 그런지 트레이너분들도 장사하려는 느낌
이 아니라 진짜 운동코치같은 느낌으로 수업해줌 다니기전엔 무척추동물이었는데 이제 침팬치로 진화했어요 좋아용","선생님들께서 꼼꼼하게 컨디션에 맞게 
잘 봐주시고 시설도 깨끗해서 이용하기 좋습니다. 수업도 시설도 만족스러워 세번째 등록해요~ ",처음부터 자세를 잡아두셔서 이제야 운동 제데로하는것같아요 ^^ 40년만에 굽은어깨가 펴졌어요 딘선생님 감사해용^^,넘 조으네요, , , , , 
34,1463857548, , , , , , , , , , 
35,1346017056, , , , , , , , , , 
36,1499931973,완전 좋아요~~^^,넘 좋아요,탁월한 선택입니디ㅣ~,강력추천~, , , , , , 
37,1025953476,굿,좋다,"크로스핏은 핏불에서 처음 배웠습니다  핏불 추천드립니다!  코치님께서 친절하게 자세도 설명해주시고 개인별로 역량에 맞게 운동 횟수와 무게도 조절해주십니다 크로스핏 초보자인데 재밌게 운동하고있어요 3주째 매일가고있습니다  수업도 오전수업, 오후 6시 7시 8시
 9시 이렇게 다양하게있어서 원하시는 시간대에 맞게 수업 들으실 수 있습니다 샤워시설도 깨끗하게 잘 되어있습니다 유산소 운동 하고싶으신분은 수업듣고 바이크 타실수있어요  성수~건대~군자까지 크로스핏 알아봤었는데 핏불이 최고입니다!","평소 크로스핏에 관심만 있다가 등록했는데, 크로스핏 핏불에 와서 대만족입니다!
코치님도 친절하시고 개인역량에 따라 할 수 있어서 더 좋은거 같아요
고민하시는 분들은 강추입니다~!!",굿,"크로스핏에 대한 막연한 두려움이 있었는데 친절한 코치님이 준비 운동부터 역도 자세까지 세심하고 차근차근 설명해주셔서  두려움은 금방 잊고 재밌게 운동할 수 있었어요.
어떻게 하면 처음 배우는 사람도 쉽게 이해하고 동작을 할 수 있을지 코치님이 많이 고민하신 것 같아요. 덕분에 운동에 재미를 붙였습니다! 각자 역량에 맞춰 조절해주시고 생각만큼 너무 빡세지도 않아서 처음 배우는 사람에게도 강추합니다~!",크로스핏 3년차지만 진짜 재미를 느끼고 빠지게 된건 핏불에서 운동을 시작 하고 나서에요!! 깔끔한 시설은 물론 코치님의 세심한 코칭에 실력향상을 눈으로 확인해서죠!! 1년넘게 이곳에서 운동하는 많은 이유들 중 또 하나는 박스 분위기가 화기애애하고 모두 열심히 해서 나도 같이 열심히 할수 있는 동기부여가 된다는 점이에요!! 다이어트 챌린지도 분기별로 진행하고 있고 코치님이 아주 세심하게 관리해주신답니당~다이어트 하고싶으신분! 체력 기르고 싶으신분! 핫플레이스인 성수에서 모두 같이 운동해요~,"코치님이 많이 친절하시고, 분위기도 밝습니다. 열심히 잘 배우겠습니다.", , 
38,1470718226,"3번째 재등록 했어요! 점점 사람되어 가고 있는 것을 느낍니다~~!! 동작 하나하나 꼼꼼히 봐주시고, 수업 외에서는 카톡으로 식단과 홈트 코칭해 주시니 도저히 벗어날 수가 없어요~ 수경선생님! 감사해요오오!","올해 2월부터 4개월째 pt 받고있습니다. 집에서 가장 가까워 고른 헬스장이였는데 센터도 매우 깨끗하고 선생님들도 모두 다 친절하십니다.  처음에는 다이어트를 목적으로 시작했지만 점점 체력이 늘고 건강해지는 제 모습이 너무 좋아서 행복하게 운동하는 중입니다. 
단순히 마르게 살만 빼는게 아닌 건강하게 탄탄한 몸을 만들 수 있게 식단부터 코칭까지 체계적으로 도와주시는 선생님 덕분에 운동에 실증내지 않고 꾸준히 다닐 수 있습니다. 이제는 운동하는것 자체가 너무 즐겁고 재밌습니다! 꾸준하는걸 세상에서 제일 힘들어하는 제가 운
동에 이렇게 재미를 붙이게 될 줄 정말 몰랐어요. 제게 긍정적인 변화를 주신 수경 선생님 너무너무 감사합니다!! ❤️❤️",척추분리증으로 허리통증 달고 살았는데  차두진쌤한테 트레이닝받은지 14회차쯤부터 통증없는 정상인이 되었어요  통증이 없으니 세상행복하네요 .. ㅠㅠ  하는 김에 살도 빼기로 했어요 57키로까지 화이팅.. !,"몸이 왼쪽과 오른쪽 균형이 잘 맞지 않는게 눈에 보이고, 걸을 때마다 무릎이 아프고, 직장 생활을 한 이후로 살도 찌면서 운동을 해야겠다고 생각이 들어 PT를 알아보던 중 집에서도 5분 거리에 있고, 리뷰도 좋고, 시설도 깔끔해서 상담을 받은 후 작년 7월부터 
지금까지 운동을 계속 하고 있습니다. 권수경 코치님께서 코칭을 해주시고 계신데, 현재 제 몸에 맞는 운동을 알려주시고, 자세도 꼼꼼하게 봐주시고, 식단 관리도 체계적으로 잘해주셔서 덕분에 몸의 균형이 맞아가고 있는게 확실히 눈에 보이고, 몸이 가벼워지는 것이 체감
이 됩니다. 매 번 운동하는 시간은 즐겁습니다 ㅎㅎ 수경 코치님께 정말 감사드리고, 앞으로도 잘 부탁드리겠습니다 😆",조금씩 단단히 잡혀가는 몸에대한 만족감에 삶의 색깔이 밝아져요!,"""운동은 일상의 활력을 위해 하는 것이다."" 첫 상담때 들은 무브먼트 프로젝트 철학입니다. 이것에 매료되어 등록했네요. ㅎㅎ 오랜 시간동안 잘못된 자세로 망가진 몸을, 운동을 통해 느리지만 서서히 회복해가며 정말로 활기찬 일상을 보내고 있습니다. 권성학 코치님과 
6개월 간 운동하며 체중 감량도 감량이지만 일상의 많은 변화가 있었습니다. 과체중으로 관절이 아파 달리기를 못하던 몸을 발목에서부터 엉덩이 근육까지 운동성 전반을 개선하도록 훈련시켜주셔서 지금은 자유롭게 달리기를 즐기고 있습니다. 뿐만 아니라 오랜 좌식 생활로 
망가진 라운드숄더를 조금씩 개선해나가며 어깨가 아파 오랫동안 쉬었던 웨이트트레이닝을 다시 시작할 수 있었습니다.  높은 전문성으로 몸과 일상을 회복시켜주시는 무브먼트 프로젝트 감사합니다","건강이 나빠져서, 피로해서 죽을 수도 있겠다 싶을 때 이곳에서 우연히 운동을 시작했어요. 이희준 코치님께 운동을 배우고 있는데, 처음에는 다른 곳과 다르게 코치님께서 학교 선생님같은 느낌이 들었는데, 운동을 배울수록 점점 슬의생의 좋은 의사선생님같은 느낌이 들어요. 운동지식이 상당하신건 당연하고, 운동이나 사람들에 대한 마음이 진심이시고 항상 노력하시는게 느껴져서 점점 더 많이 신뢰하게 돼요. 운동 배우면서 제 몸의 잘못된 자세와 움직임을 알게 됐고, 코치님 도움으로 정상적인 몸으로 나아지고 있어서 아주 많이 건강해졌어요. 운동 장소도 넓고 쾌적하고, 운동 기구들도 다양하고 깨끗하게 관리되고 있어서 코로나 걱정없이 운동에만 집중할 수 있어요. 자신의 건강을 믿고 맡길 수 있는 아주 좋은 곳이라고 생각해요^^","작년 4월부터 1년 동안 도현우 코치님께 운동을 배웠습니다 🙌🏻 만성적이던 목 & 어깨 뭉침이 통증까지 이어져 필라테스, 수영, 도수치료 등 여러 운동을 했지만 차질이 없어, 인생 처음으로 PT를 시작하게 되었습니다. 첫 상담부터 한 시간 이상 자세하게 제 
컨디션과 향후 운동 방향을 설명해주셔서, 믿고 맡겨도 되겠다는 마음으로 수업을 등록했습니다.  체지방 감량에만 집착하거나 형식적인 동작만 알려주는 여느 강사들과는 달리, 도 코치님은 늘 전문적인 운동 지식과 함께 정확하고 안전하게 수업해주셨습니다! 수행에 어려움
이 있다면 함께 고민하고 방법을 찾고, 제 몸이 더 나아질 수 있도록 진심으로 노력해주신 코치님 덕분에 통증이 아예 사라짐은 물론, 운동을 정말 즐기는 방법을 배우고 갑니다. 감사합니다 ❤️","키워드를 5개밖에 못고른다니 너무 해요 ㅠ  직업이 한쪽팔을 많이 쓰는 일이다보니 균형이 잘안맞고 손목 허리 이런데가 안좋은데 그거에 맞춰서 근력강화&스트래칭을 잘해주시고  그때그때 제 컨디션에 맞게 모든운동을 처음부터 끝까지 자세를 잡아주시니 정말 황송합니
당 👍👍👍수경코치님은 정말 꼼꼼하고 세심하고 웃는얼굴로 단호박입니당 ! 항상 내몸에 좋은게 뭔지 하나부터 열까지 귀에 쏙쏙들어오게 알려주세요! 운동한 후에도 컨디션이 어떤지 체크 잘해주시고 집에서 할수있는 운동도 알려주셔서 징쨔 너뮤 좋아요😍 항상 믿고 따라갈수
있는 코치님을 너무 잘배정해주셔서 감사합니다!!!  수경코치님 최고!!! 언제나 응원할께요!!! 그래듀 너무 잘되면 저…예약잡기 힘들어지는가 아니겠쬬..?! 그래도 진짜 너무 좋으니계속가야짛","PT샵 정착할 곳 찾아 헤매다가 블로그 검색 통해 방문 했는데 상담도 너무 친절히 해주시고, 무엇보다 상담받을 때 코치님 전문성과 다른 센터에서는 볼 수 없었던 새로운 기구들 그리고 수건 한 장 한 장 각 잡혀 접힌 거 (ㅎㅎㅎ) 보고 여긴 다르구나 생각이 들어 등록했습니다. 여자 코치님께 받고 싶었는데 운 좋게 수경 코치님께 받을 수 있어서 넘 좋았어요! 지금까지 타 센터에서도 PT 많이 받아봤지만, 운동하면서 궁금한 부분들, 잘 안 되는 동작들 물어보면 다른데에서는 대충 얼버무리거나 명확히 설명 못하시는 분 들이 많았는데 수경쌤은 뭐든 차근히 설명해주시고 다른 여러가지 저에게 맞는 운동 방법들을 코치해주셔서 확실히 다르다는 걸 느낄 수 있었습니다:)"
39,1697698006,좋아요,잘가르쳐주심, , , , , , , , 
40,19546029,병원다녀도 개선이 없던 디스크통증이 체감될 정도로 많이 좋아졌어요! 성실하고 책임감있게 매번 잘 가르쳐주시네요. :) 강추해요!,"허리디스크로 많이 아파서 5분이상 앉아있지못하고, 밥도 서서먹고 걷는것조차도 힘들어서 병원가다가 도중에 집에 돌아오기도하고 병원에서 정 힘들면 수술하자고 했었는데, 박정연 선생님과 수업하면서 신기하게도 정말 다른사람이 되었어요ㅠㅠ 걷고 뛰고 등산까지해도 아무렇지도않아서 정말 행복해요ㅠㅠㅠ다른곳에서는 운동동작만 딱 알려주고 따라하는식인데 정연쌤은 몸의 구조나 이것저것 자세히 설명 잘 해주시고, 잘 가르쳐주시는것 같아요! 연골연화증으로 무릎도 아프고 안굽혀져서 무릎도 못꿇었는데 이제 잘 굽혀지고 통증도 줄었습니다!! 걸어다니는 종합병원인 저를 살려주신 정연쌤 짱짱😭❤️","필라테스, 헬스, 발레 다 해보고 작년부터 여기서 6개월 넘게 pt받고 있는데 몸이 변화하는게 보여서 너무 신기해요. 특히 은지 트레이너님이 설명도 너무 잘해주세요. 열심히 일해서 더 오래 다니고 싶어요!",운동뿐아니라 생활패턴이나 식습관부터 천천히 잡아주고 수업때도 설명을 많이해주셔서 따라가기 좋음....!! 특히 유환쌤 수업 기졀...💪👍👍, , , , , , 
41,1614859791,"2년 넘께 쓰고있는 헬스장인데 착한가격에 시설이 너무 좋아요! 점장님이랑 직원분들 모두 너무 착하시고 친절해요!

무조건 추천합니다! 💪🏽💪🏽",공간도 넓고 기구들도 다양해서 여러운동을 겸할 수 있는게 너무 좋습니다!!,"파크짐 한양대점을 1년 넘게 다니구 재등록까지 한 헬린입니다! 피티도 받고 이제는 꾸준히 습관처럼 운동해서 총 15키로를 감량했답니다!!! 

이제 코시국도 거의 끝나고 24시간으로 운영해서 너무 좋아요~!!!^^",재등록입니다! 싸고 기구도 많고 쾌적해서 좋아요,재등록입니다! 감사합니다,시설 깔끔하고 분위기 좋아요,가격이 싸고 기구도 많아서 운동하기 좋아요!!,"시설도 좋고, 합리적인 가격에 잘 이용할 수 있습니다!",시설이 깨끗하고 친절하시네요!,기구도 많고 가격도 합리적인거 같아요
