company_id,mon_open,mon_close,tue_open,tue_close,wed_open,wed_close,thu_open,thu_close,fri_open,fri_close,sat_open,sat_close,sun_open,sun_close
32,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,23:00,10:00,18:00
33,10:00,20:00,10:00,20:00,10:00,20:00,10:00,20:00,10:00,20:00,10:00,16:00,10:00,16:00
34,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,15:00,,
35,,,,,,,,,,,,,,
36,06:00,23:00,06:00,23:00,06:00,23:00,06:00,23:00,06:00,23:00,09:00,18:00,09:00,18:00
37,10:00,23:00,10:00,23:00,10:00,23:00,10:00,23:00,10:00,23:00,08:00,14:00,,
38,06:00,24:00,06:00,24:00,06:00,24:00,06:00,24:00,06:00,24:00,09:00,21:00,09:00,21:00
39,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,,,,
40,,,,,,,,,,,,,08:00,22:00
41,07:00,23:00,07:00,23:00,07:00,23:00,07:00,23:00,07:00,23:00,09:00,17:00,,
42,08:30,23:00,08:30,23:00,08:30,23:00,08:30,23:00,08:30,23:00,09:00,12:00,,
43,06:00,24:00,06:00,24:00,06:00,24:00,06:00,24:00,06:00,24:00,09:00,21:00,10:00,18:00
44,06:00,23:00,06:00,23:00,06:00,23:00,06:00,23:00,06:00,23:00,10:00,19:00,10:00,19:00
45,09:00,22:00,09:00,22:00,09:00,22:00,09:00,22:00,09:00,22:00,09:00,22:00,,
46,,,,,,,,,,,,,,
47,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,,
48,07:00,22:00,07:00,22:00,07:00,22:00,07:00,22:00,07:00,22:00,12:00,18:00,,
49,16:00,22:00,16:00,22:00,16:00,22:00,16:00,22:00,16:00,22:00,,,,
50,07:00,22:00,07:00,22:00,07:00,22:00,07:00,22:00,07:00,22:00,07:00,16:00,,
51,,,,,,,,,,,,,,
52,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00
53,06:00,24:00,06:00,24:00,06:00,24:00,06:00,24:00,06:00,24:00,08:00,19:00,,
54,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,,
55,09:00,23:00,09:00,23:00,09:00,23:00,09:00,23:00,09:00,23:00,09:00,18:00,,
56,06:00,24:00,06:00,24:00,06:00,24:00,06:00,24:00,06:00,24:00,10:00,20:00,,
57,06:00,11:50,06:00,11:50,06:00,11:50,06:00,11:50,06:00,11:50,09:00,20:50,09:00,20:50
58,,,,,,,,,,,,,10:00,23:00
59,06:00,24:00,06:00,24:00,06:00,24:00,06:00,24:00,06:00,24:00,06:00,23:00,13:00,21:00
60,06:00,23:00,06:00,23:00,06:00,23:00,06:00,23:00,06:00,23:00,10:00,19:00,,
61,11:00,23:00,11:00,23:00,11:00,23:00,11:00,23:00,11:00,23:00,11:00,15:00,,
62,09:00,23:00,09:00,23:00,09:00,23:00,09:00,23:00,09:00,23:00,09:00,15:00,,
63,09:00,22:00,09:00,22:00,09:00,22:00,09:00,22:00,09:00,22:00,09:00,16:00,,
64,07:00,23:00,07:00,23:00,07:00,23:00,07:00,23:00,07:00,23:00,,,,
65,06:00,23:00,06:00,23:00,06:00,23:00,06:00,23:00,06:00,23:00,10:00,20:00,10:00,20:00
